"","species","STI","SD","5th_percentile","25th_percentile","75th_percentile","95th_percentile"
"3795","Lolium multiflorum",8.56273278869724,2.07885400280268,5.82327546716259,7.59292762625886,9.6189370501363,11.1517981652371
"3796","Lolium perenne",8.46913099585995,2.25474177936803,5.44264420842597,7.28259467656955,9.64315485362861,11.7364656798406
"3797","Lolium rigidum",15.0840746924674,2.81235699128276,10.50249125716,13.5016693894031,16.9353336315115,18.6447039626702
"3798","Lolium temulentum",12.1679375667758,3.96137059678293,7.79292198603082,9.78215225963951,14.5701287958292,16.6065574614284
"3799","Lomelosia prolifera",19.6666158169157,0.118526235963114,19.5523991086819,19.5923241092893,19.7559331841604,19.7680881452653
"3800","Lomentaria articulata",8.59466148574331,1.57454522173289,6.51192748383287,7.63494234332673,9.42686967532608,10.5412008530412
"3801","Lomentaria clavellosa",8.09370598181868,1.61868871358178,6.14100407332059,7.11522202738867,8.86515055321447,10.2892701574615
"3802","Lomentaria orcadensis",8.14797571535144,1.35339159210021,6.14593609739544,7.32557924711687,9.10466394534593,9.91476086376269
"3803","Lonicera alpigena",6.64248621133933,1.71687930867459,5.04341565946231,5.86004427689253,7.34563568355924,8.45379053359756
"3804","Lonicera caerulea",3.87686753275458,2.32517283761659,0.446420990524774,2.37721319885465,5.4737615427882,6.67413576790421
"3805","Lonicera caprifolium",7.40735822997473,1.69481690968649,5.60962632523153,6.40161780034331,8.05789985627968,10.2405239863294
"3806","Lonicera etrusca",13.8102709833759,2.64825801721418,10.1745628680755,12.0054071413515,15.7135545617421,17.5012235266233
"3807","Lonicera implexa",14.7679524737123,1.81287763651485,11.8151184500183,13.7780034348167,16.0435022043877,16.8627725363322
"3808","Lonicera involucrata",7.01852480051493,1.31893519478526,5.26400221659994,6.64459880240957,7.73422102938202,8.06106921294339
"3809","Lonicera japonica",11.9237631909307,2.38875055708515,9.47420955948853,10.4700783423376,13.2255124255093,14.7361338966666
"3810","Lonicera ligustrina var. pileata",8.65032525241975,0.89020317545563,7.68173429298445,8.21798644593509,9.07170804204051,9.6013249892652
"3811","Lonicera ligustrina var. yunnanensis",8.84410340875173,0.917839007584321,7.72541954080535,8.34985930552783,9.30938759874705,9.93842396063243
"3812","Lonicera nigra",6.966574828414,1.60516724507722,5.13439501617092,6.15465793343568,7.69866482502448,8.98523987531053
"3813","Lonicera periclymenum",8.65537208992989,1.99519320450602,5.93991737226318,7.41438354188825,9.77475299968551,11.8513147119098
"3814","Lonicera periclymenum subsp. hispanica",14.5015421405824,1.72377626179546,12.2158644981338,13.536006572001,15.576652883238,16.3549494664795
"3815","Lonicera pyrenaica",10.6409784176131,1.26000237398391,9.77216691690561,10.0569080175808,11.1069851730674,11.9303622012575
"3816","Lonicera tatarica",6.64326614419823,1.63747806207051,4.05722886981997,5.93635024500514,7.56196387368407,8.51135128271277
"3817","Lonicera xylosteum",7.69101421654358,2.56479007814094,3.1666815655919,6.24611071615308,9.47535279439939,11.3272357746531
"3818","Lopadium disciforme",5.19966419374123,2.05379389724788,1.82570089448625,3.9446729860662,6.68678896457163,7.44570673089677
"3819","Lophiostoma curtum",0.185698873755372,0.780090383082393,-0.337119943104781,-0.252433996487423,0.503296746719328,0.86005427509743
"3820","Lophocolea bidentata",8.34051783244068,1.44304371375117,6.02979636702104,7.49795300791368,9.40663338855518,9.91496836847211
"3821","Lophocolea fragrans",8.96772561654462,1.09407184591897,7.66486262398499,8.39107704038956,9.49895634535774,10.3150974962954
"3822","Lophocolea heterophylla",7.74337986792206,2.45886154738887,2.72579178006558,6.73548423017207,9.46157986219162,9.88525211136262
"3823","Lophocolea minor",4.38448455479078,3.50756366782807,-0.537006297382521,2.59901817820979,6.32574868841192,8.5737106808896
"3824","Lophocolea semiteres",9.18058993124202,0.714261946259177,8.2914803820562,8.91363207171364,9.56957442316499,9.82704529360022
"3825","Lophodermium pinastri",6.97300029541973,2.12935054879727,3.88516276398606,6.17964556767811,8.08747504889177,9.66810519505706
"3826","Lophozia ascendens",3.1708625651562,2.30024911446517,-0.108219706136955,1.86573652364798,4.79375847728771,5.9914243482356
"3827","Lophozia bicrenata",6.86918176738494,2.81403231611544,1.67960913318806,5.91909177583539,8.70941000319323,9.53598177001767
"3828","Lophozia ciliata",2.38202372230572,1.79590188154448,0.1204784419239,1.32963173987829,3.32802532446859,4.85507559513142
"3829","Lophozia excisa",6.70691694295047,3.06447908560592,0.858144349860112,5.72944779656351,8.72779269028152,9.64426518846144
"3830","Lophozia incisa",6.16967501457693,2.77384169747666,0.702620253726103,4.99535941248299,7.98496221359261,9.18263188954329
"3831","Lophozia longidens",3.93372087631515,2.50302773170735,-0.0290104870482805,2.33934863044182,5.84831001016935,6.88176741434298
"3832","Lophozia longiflora",2.69125481283788,2.0485977025464,-0.106801258973283,1.38576207708542,3.87470779214068,5.69343252252626
"3833","Lophozia obtusa",2.94273168275372,2.33597860083392,-0.108188567605981,1.56659398174115,4.30558489140643,6.25591061437266
"3834","Lophozia silvicola",1.53060291784449,2.990643907661,-3.12703959280056,0.143854572799242,3.4317903827354,4.80866151225814
"3835","Lophozia sudetica",4.75074214891659,3.27990470164684,-0.527371161977689,2.41353715745166,7.29578620277267,8.47474169858904
"3836","Lophozia ventricosa",6.4131793445523,2.955541430502,0.197447457527247,5.27155302739288,8.35708751046836,9.64760459887533
"3837","Lophozia wenzelii",0.85088818516513,3.39464011553528,-3.8413813216456,-0.978386420194319,2.84855986604005,5.34663279305086
"3838","Lotus alpinus",6.45132364892144,2.26691321937316,4.59086455514408,5.33711277897175,7.23984738664384,8.80741521237784
"3839","Lotus conimbricensis",15.6065804609669,1.37249825755913,13.8060806997996,15.144553891019,16.3009064620017,16.8003227241037
"3840","Lotus corniculatus",7.41031142542913,3.05455681432189,1.50401208316904,5.90026108023063,9.35041135093757,11.6269758094208
"3841","Lotus creticus",16.6392641903817,1.1502504854363,15.3050419531123,16.0500010062744,17.2915352144504,17.9773331859581
"3842","Lotus cytisoides",16.0989088447698,1.67324380443124,14.1031458313407,15.1284882202339,17.140192806079,18.0085091994312
"3843","Lotus delortii",12.0672880249608,1.18390330059065,10.9520699857963,11.5505960214882,12.618290180653,13.0316160963588
"3844","Lotus edulis",16.3686442445258,1.48845772021497,14.7164615293535,15.5971933423729,17.1459992198643,18.0111390562999
"3845","Lotus glaber",9.98767618803675,2.19136577703692,7.68408297898774,8.57625628131686,10.7334127257517,13.8999614862053
"3846","Lotus halophilus",19.2173708102837,1.4268015264333,17.7806612425806,18.6696139930215,19.9168917730486,20.378146205237
"3847","Lotus maritimus",9.59259780808093,2.5663704686336,6.22441866812979,7.94279797329927,11.0911442425789,13.6672343628578
"3848","Lotus ornithopodioides",16.1882082730947,1.47192770131591,14.501155464754,15.2992619685744,17.0137540187262,17.9505622674934
"3849","Lotus parviflorus",15.9586028105628,0.979069899342384,14.7111022853247,15.7515918490607,16.4294290988942,16.7110992528596
"3850","Lotus pedunculatus",9.0868329874552,1.8893161803134,6.86067350877543,7.85151228877494,9.93894627073592,12.4515821088748
"3851","Lotus pedunculatus var. villosus",8.91468803832125,0.705706439834383,8.58299973907201,8.6877899437321,8.96613611964832,9.54535834758217
"3852","Lotus peregrinus",18.4545729200382,1.18380011558907,17.2087736008708,18.0649263693966,19.0534807748861,19.270769519926
"3853","Lotus praetermissus",12.5592504912565,2.27107207367548,10.0689323636133,11.2301971588337,13.7385959654071,15.6226165217327
"3854","Lotus sativus",6.47688607325775,2.27433460178737,2.65595513848999,5.52657861066509,7.97413490342723,8.81000819040827
"3855","Lotus subbiflorus",14.1371504441401,2.68710276059875,10.8434328422732,12.6221072369828,15.9548258138747,16.6108512713697
"3856","Loxospora elatina",6.58381040000038,1.96969723312074,3.46660061765491,5.46260594349042,7.80225460529927,9.24560126379913
"3857","Ludwigia grandiflora",11.0869909874204,1.12254533990838,10.0517885426404,10.5345447942863,11.4978992600254,12.2845470989612
"3858","Ludwigia palustris",12.0608331682006,1.99373943814336,10.3970649502056,10.9828092009811,12.7298618072602,14.8984602976687
"3859","Ludwigia peploides",11.6842412550038,0.894865976946509,11.0374969636752,11.3428136139646,11.994251821063,12.3953842977764
"3860","Luetkea pectinata",1.56737949857044,1.08842274191229,0.418016798754499,0.705856859122005,2.330967243405,3.12834881773128
"3861","Lunaria annua",8.59906267749351,1.59001991130352,6.81774616239207,7.68485984818701,9.31370501030158,11.3733241996855
"3862","Lunaria rediviva",7.6044077376059,1.52203520738981,5.61239144698815,6.73313805469788,8.40309231900006,9.60346740029613
"3863","Lunularia cruciata",9.34175293561643,1.67407799929391,7.61688360762331,8.47687448444002,9.70293121005874,12.1644813117625
"3864","Lupinus angustifolius",13.3209503114217,3.44542894412561,7.87736519381128,11.0302663593118,15.8829275837495,17.5477094909606
"3865","Lupinus arboreus",8.5911446284084,0.788617660980833,7.7929313654323,8.27720029712949,8.96009832287704,9.36267156482321
"3866","Lupinus digitatus",19.1753985567492,0.142938084400555,19.1121846796393,19.1345095536527,19.2033071614449,19.2683880685869
"3867","Lupinus luteus",11.7591235729871,3.76909567563579,7.59275848723819,8.83762361038187,14.5924914528102,16.5944453420518
"3868","Lupinus nootkatensis",4.12419081155223,2.6319075236049,0.632633262715266,2.43749928803005,5.86774896265857,7.09463026138759
"3869","Lupinus polyphyllus",5.64740192758001,2.51103385334033,0.930839281825666,4.10851065956187,7.57616999549208,8.85858300875475
"3870","Luronium natans",9.40895425021351,1.13969448459509,8.00146848312873,8.89037929272172,9.98722461696832,10.7214741223199
"3871","Luzula arcuata",0.43932942399354,1.94592702400963,-2.43146945451035,-0.648477588993628,1.42979001277927,3.3442853993718
"3872","Luzula campestris",8.05943172958319,1.73573740361043,5.68181002298922,6.98594090596672,9.23558434660101,10.6933507984146
"3873","Luzula confusa",-2.62390141205274,3.31008475711177,-7.48294120405271,-4.57342002389385,-0.418189642698733,1.18429398759196
"3874","Luzula congesta",7.93457536966875,1.64405165324621,5.55113117338541,7.1383233174358,8.83843750289301,10.182558544856
"3875","Luzula forsteri",11.3121114191108,1.86450163153409,9.40996116017199,10.3827203224066,11.8371667690067,14.7887437158305
"3876","Luzula luzuloides",7.35160655498139,1.96060656686867,3.92569706737553,6.56340696970717,8.50412619075625,9.46730720081688
"3877","Luzula multiflora",5.5152753679542,3.26230841176937,-0.160291384802487,2.96667303430764,7.87988346603084,10.1770310707788
"3878","Luzula multiflora subsp. frigida",0.352279196848469,1.92029379207466,-2.41022179994419,-0.923963866042074,1.58551820945328,3.36916957226299
"3879","Luzula nivalis",-5.82841373251654,1.6278476063012,-7.26079350051192,-6.7193347349079,-4.94264937419326,-4.18384990401964
"3880","Luzula nivea",7.30130315070615,2.26156334451749,5.19127792958111,6.04625680439273,8.30070793871837,9.72224675277357
"3881","Luzula pallescens",3.84826783614386,2.61197514874267,-0.417069345963779,2.2530160441647,5.57245252196547,7.05887979192271
"3882","Luzula parviflora",-1.73029832647942,1.06547705832774,-2.60038554921145,-2.3978680566734,-1.31559292419985,-0.395840532243688
"3883","Luzula pilosa",5.70528004293822,3.27523615133186,-0.277368853817425,3.40915473629907,8.05250386003184,10.2088989783847
"3884","Luzula spicata",1.54812094624774,2.46040881730608,-1.78330784775367,-0.049147941161612,2.85759646461436,5.6996905119955
"3885","Luzula sudetica",1.25149956174987,2.24433162475453,-1.99569035115482,-0.194513134557622,2.5124760964241,4.94498769722342
"3886","Luzula sylvatica",7.49072088438599,1.91798313670011,4.29423241593062,6.48751761313026,8.6714537899213,10.2038817690593
"3887","Luzula wahlenbergii",-0.582094307795978,1.87633771192524,-2.98418427032606,-1.62378047210545,0.578867500312252,1.47430396778273
"3888","Lycium barbarum",8.60774892578319,1.24928649037351,7.3207644606496,7.90444438732366,9.1084586287374,10.4973143176361
"3889","Lycium chinense",8.47725848439596,0.971026642879588,7.65995239399225,7.98133330282952,8.83223895923633,9.7153803546107
"3890","Lycium europaeum",15.4768820387047,2.77150346067405,12.7195003034817,14.3106545317457,16.8844705103786,18.0348980049341
"3891","Lycium intricatum",16.4248234026456,0.867101660077004,15.7802705486718,16.164271272448,16.7179552417662,17.0991852916476
"3892","Lycium shawii",20.2649309612563,0.227341024211803,19.9975319847772,20.1653456687297,20.4093025018373,20.4275012358441
"3893","Lycopersicon esculentum",9.43168195205945,2.4415291127821,6.56841412988724,8.11278346826834,10.3642590401357,13.2138891596591
"3894","Lycopodiella inundata",6.33891303225506,2.33420072043632,2.72248421614837,4.86336231755244,7.94029092000858,9.60070591726405
"3895","Lycopodium alpinum",-0.331765705408829,1.30070134152433,-1.50336873976075,-1.02188282462499,0.0884466508284251,1.30995686258308
"3896","Lycopodium annotinum",3.62794795413978,2.96816681055344,-0.999953178810142,1.19726331626646,6.14696080318082,7.73754303027069
"3897","Lycopodium clavatum",5.1146107305485,2.77559459087113,-0.105737142249147,3.39789035450022,7.10724726354278,8.47504153538794
"3898","Lycopodium complanatum",2.58715308650769,2.53153717861813,-0.675743469829559,0.589841407996502,4.63105089590729,6.2351339481466
"3899","Lycopodium dubium",0.197218386361592,1.88576091060003,-2.26078912142856,-0.979474190644699,1.21848921401011,3.13128644690326
"3900","Lycopodium lagopus",-0.0646492857019203,1.78055238697641,-2.0715491043507,-1.03414658227409,0.59416500231095,2.72806116409725
"3901","Lycopus europaeus",8.68010360551811,2.27812480186652,5.64845062435541,7.27026497391761,9.82472115202797,12.7822386013288
"3902","Lygeum spartum",15.1640415230399,1.52572074222224,13.5318986478535,14.4124834536536,15.9496293623858,16.7552960961241
"3903","Lygos raetam",19.7448589688945,1.0602842977764,18.3659020078907,19.4769035583308,20.3175238663102,20.5810147472338
"3904","Lysichiton americanus",8.01168587456199,1.07117738903483,6.68008472055004,7.34746116838335,8.67574889125195,9.45554872048013
"3905","Lysimachia ephemerum",12.5616524746813,1.58897584764445,11.0461077804924,11.8529128371252,13.2423879415597,14.076343151242
"3906","Lysimachia europaea",3.74153636770498,3.09878416236493,-1.24814347186091,1.1522526314826,6.41277159841895,7.85782628898228
"3907","Lysimachia linum-stellatum",14.8863719686168,1.97986242986057,11.772392801805,13.6552497050857,16.2377524565614,17.3694681111739
"3908","Lysimachia maritima",6.74052177676,2.20404403531486,2.7249761643779,5.58987643673078,8.08013107835091,9.39754470934525
"3909","Lysimachia nemorum",8.21584114726426,1.43374834244765,6.29220690648117,7.24465393556015,9.21372719003754,10.3117109605167
"3910","Lysimachia nummularia",8.39887898114178,1.65978334879997,5.65406526618111,7.34859057180061,9.68355927276202,10.7052224457648
"3911","Lysimachia punctata",7.10013054215983,1.85759297631068,3.69004998152619,6.23331914440126,8.14208462106571,9.52223712255416
"3912","Lysimachia thyrsiflora",5.60577828761107,2.55569672437127,0.681492530891691,4.09916238681036,7.4897506160713,8.80957308493447
"3913","Lysimachia vulgaris",8.06553813806807,2.08045914199828,4.84510531417651,6.74245122923457,9.51108900841799,10.8347220661606
"3914","Lythrum borysthenicum",14.4943141685827,2.35054513531549,11.8683066467842,13.7299534085508,15.7415172394387,16.2129725041392
"3915","Lythrum hyssopifolia",12.7107351737685,2.82759143818587,9.37485827275701,10.7768309325911,14.735995782366,16.988637453695
"3916","Lythrum junceum",15.6218357692645,2.05346219757079,12.1774652289017,14.7494470529244,16.8717763528922,17.9552441216829
"3917","Lythrum portula",8.34672599240285,1.95130853333303,5.6010374460337,7.08825304634307,9.57627154012226,11.1652862386651
"3918","Lythrum salicaria",8.73570890708683,2.57313525765486,5.28577939861775,7.20530231959484,9.87317414239696,13.7852109287425
"3919","Macentina stigonemoides",9.37284159196306,0.816328513032076,8.51481481040299,9.09334997159696,9.70277724074814,10.0951649198919
"3920","Macrosyringion longiflorum",12.2514622322997,1.42665765323543,10.8925945018642,11.6120067382286,12.8656683857275,13.5930826643056
"3921","Maianthemum bifolium",4.94571080668436,3.01537398661021,-0.210533939599824,2.55484840246818,7.37857642413524,9.02630973505708
"3922","Malaxis monophyllos",4.92979586039568,1.16851277119742,4.10664365473721,4.54772319765932,5.29984004955883,5.80418217019216
"3923","Malcolmia africana",14.5355571334572,2.13579484204812,12.4144281918755,13.4178396487803,15.5390779551764,16.8774550518805
"3924","Malcolmia littorea",15.8571908191549,1.10031769856628,14.527609536118,15.4069577753191,16.4231891707953,16.7963511510958
"3925","Malus domestica",7.49235795113515,1.84230098479728,5.16978341375285,6.4186463888483,8.24719978715492,10.3969675108317
"3926","Malus pumila",8.61041484366236,0.977030905036739,7.12040423009548,8.02264046247887,9.28481241581168,9.67217815598819
"3927","Malus sylvestris",8.27696798081671,1.78507534764571,5.77001161233648,6.9716647802822,9.62370891199006,10.7030355754273
"3928","Malus toringo",7.57609733019137,0.539047454566858,6.8743723172463,7.46770118105972,7.81052019715425,7.98633710862643
"3929","Malva alcea",8.29094156968163,1.64641219543372,6.09662174227788,7.13241959188611,9.48287305097155,10.6453488729466
"3930","Malva arborea",12.3925351756866,3.23993950322373,8.62419659579531,9.82179367185605,14.7790027947475,16.9555626342963
"3931","Malva cretica subsp. althaeoides",15.9618012000233,0.587048807899077,15.5211915251566,15.7407799154131,16.1912081888975,16.4223269943208
"3932","Malva hispanica",16.015064606966,0.973455401002057,14.8292556659058,15.6030226071011,16.4991205290255,16.9727628072588
"3933","Malva moschata",8.12492332471303,1.84040699386954,5.40173402594816,6.89384919722467,9.53210179301653,10.6612980332977
"3934","Malva multiflora",15.8572463281229,1.87828738341446,12.7681360739084,15.0633353345519,16.9313490671228,18.2322454725205
"3935","Malva neglecta",9.36301953163631,1.87031929638776,6.90505847659505,8.07287447481672,10.3583514981539,12.3736069159612
"3936","Malva nicaeensis",15.6434055433177,2.70923231227531,11.9356930578093,14.2877727330234,17.3829343805868,18.2779581593149
"3937","Malva parviflora",16.10536423361,3.09298200805776,11.3560498177466,14.7855548922114,18.0212605039546,19.9938239705879
"3938","Malva pusilla",7.5937042165424,1.87360845518912,5.58740147331127,6.46479163408255,8.39044472739957,10.7422495419533
"3939","Malva subovata",15.3732929976216,1.18750782149912,14.1542382798496,14.9667547309105,15.924337032243,16.3961835043382
"3940","Malva sylvestris",9.9393757337923,2.72585957864713,7.17920569949043,8.05735408424364,10.7259280936799,15.8547128357909
"3941","Malva tournefortiana",13.0640693593148,1.11736147764185,11.8429948472725,12.6380755946878,13.5427783473511,14.1461889433252
"3942","Mandragora officinalis",17.7741485506992,1.23330822970826,16.3855433098871,17.2047729680314,18.455513882314,18.9521992549265
"3943","Mantisalca salmantica",14.4014917555645,1.91884120722838,11.6808084490712,13.3554920723811,15.6135753433871,16.6360824622093
"3944","Marchantia polymorpha",6.86787794795174,3.45010343222492,-0.375724906646204,5.87305890831547,9.23571384733055,9.82998528725942
"3945","Marchesinia mackaii",8.88957205916496,0.742720002656666,8.14170027416514,8.45095424814956,9.26182987980863,9.75047375806088
"3946","Maresia nana",16.1213175957444,1.14613361253145,15.5301971100693,15.870456305548,16.3665394146505,16.7070278049048
"3947","Marrubium supinum",13.1144499207526,1.13064422071371,12.031699904908,12.6518594041642,13.6027562244501,14.1069301508737
"3948","Marrubium vulgare",13.6800729967577,3.24594846231976,8.54082968185074,11.5645730904377,15.9716877959347,17.7423114271215
"3949","Marsupella emarginata",6.58066191996922,2.69072200619965,1.47322566038245,5.63378462272948,8.13806062231021,9.691200795502
"3950","Marsupella funckii",7.51455499551431,1.84002435327825,5.44086196205579,6.57440315042672,8.49859716305271,9.59085040175326
"3951","Marsupella profunda",9.85482495418603,0.00758924157194879,9.8478969561805,9.8478969561805,9.86175295219155,9.86175295219155
"3952","Marsupella sphacelata",4.34181111373589,4.24393747080343,-1.73450133365882,2.65677569465105,6.894903243583,8.7166241177468
"3953","Marsupella sprucei",4.23243919972784,4.83679353863264,-2.33485567010121,2.77987255419259,7.06870091839984,7.92143957126514
"3954","Marvania geminata",9.25227311710899,0.134881506794418,9.1276232385649,9.18798148961131,9.28844903603514,9.37008237962186
"3955","Massalongia carnosa",3.84728105838499,3.16934609098861,-0.565788969856973,1.52475247048319,6.17404071260386,7.94130986719473
"3956","Mastigophora woodsii",7.45180710407949,0.616538546142695,6.89052688093349,7.27007572194007,7.74547666057271,7.86929886185323
"3957","Mastocarpus stellatus",7.8882889937155,1.91724460869957,4.90528143917146,7.01108486852088,9.07231919853477,10.0574226216208
"3958","Matricaria chamomilla",8.19772036867931,1.86920143581383,5.90230829821922,7.2346532725142,9.13163858899349,10.2072102414501
"3959","Matricaria discoidea",7.04387525620862,2.82655546537462,1.02215411355991,5.88769873357178,8.9620271650694,10.5225112875844
"3960","Matricaria matricarioides",7.72030066553805,0.940673406906194,6.69861788103943,7.58666297901124,8.01133515256539,8.44992632904206
"3961","Matricaria recutia",8.35852859178594,0.0236257790211994,8.33638742441348,8.34306976140306,8.37686991559442,8.38905406899126
"3962","Matteuccia struthiopteris",4.53691094343387,2.86932685683646,-0.44581094166049,2.47502400507865,6.81686027498133,8.30421233689357
"3963","Matthiola fruticulosa",13.28598253075,1.94959056384377,10.7019526792951,12.232609671656,14.4144538905643,15.4254367108789
"3964","Matthiola incana",13.4236338558152,3.1132978256308,9.74064697663706,11.6370494040343,15.4074865253696,16.6664790768891
"3965","Matthiola sinuata",14.378650927597,1.98003438581127,12.088482924507,13.3232974323724,15.5835215300096,16.4157624447636
"3966","Mauranthemum paludosum",9.39194121926367,3.87148183362348,5.29069987055526,7.45745261535582,11.2287865318082,13.7287232085953
"3967","Medicago arabica",11.3172973174137,2.14445075138081,9.14219989218634,10.0459524329823,11.9813104650428,15.7767098161756
"3968","Medicago arborea",15.4494564475391,1.53385829656813,13.8034517624656,14.7529364832727,16.3085857101699,16.936001019954
"3969","Medicago ciliaris",16.7374224245912,1.3035388579313,15.1836138646692,16.2963367829616,17.3437441483079,17.9418215901627
"3970","Medicago coronata",17.0465584687053,1.87387578838044,14.5179092852033,16.1421497367691,18.2195077014325,18.8841176090191
"3971","Medicago doliata",16.2158457779945,1.49934815328851,14.1297651598825,15.4462570187962,17.0970396733408,18.0546566041086
"3972","Medicago falcata",8.51392551529347,1.82637022199972,5.75884277979407,7.58270686303234,9.62233654190086,11.02325894458
"3973","Medicago laciniata",18.3323732334766,2.22731764769287,14.9391962265744,17.5485245424353,19.7135785779392,20.297976807406
"3974","Medicago littoralis",16.3690587528936,2.21002068525025,12.9065591367054,15.0080929502252,17.8095422420285,19.7148840496215
"3975","Medicago lupulina",8.75673194987015,2.22793497888659,5.57700683566709,7.47299113817854,9.92953963737686,12.642509419327
"3976","Medicago marina",15.3800856180036,1.86627600799949,12.8358534870984,14.3082677244956,16.5013395474559,17.8027103149454
"3977","Medicago minima",12.7240574987272,3.2409574998796,8.24537105090397,10.2696814103038,15.208173105095,17.7286029279112
"3978","Medicago monspeliaca",15.6261984912865,2.65947824561234,11.3861053460231,14.0830616103171,17.3971092343375,19.0447239994091
"3979","Medicago murex",16.2687084927245,1.71197100899809,14.0557605075376,15.4387695444926,17.2605760716061,18.1292864075276
"3980","Medicago orbicularis",15.3345668987416,2.47050075179061,11.0721709810844,13.8743144431584,17.0614841904051,18.4365449697579
"3981","Medicago polyceratia",13.1836538915872,1.54858516289446,11.8663085143046,12.6774894913563,13.7272027490604,14.4816476589217
"3982","Medicago polymorpha",14.965797719025,2.78806943581005,9.98031856947175,13.3064566589864,16.821615289508,18.5209666326918
"3983","Medicago radiata",16.4762786342837,2.25188528957867,13.5153889208525,15.6188688753822,17.7558985709853,18.6232732876594
"3984","Medicago rigidula",14.6787840841794,2.99968405468799,9.76627708194515,12.7893413282045,16.880144602576,18.4936154632069
"3985","Medicago rotata",17.533840421941,1.32699673102716,15.9619234009764,16.8713355549167,18.2967795640301,18.7988846234649
"3986","Medicago sativa",9.24794937684867,2.54939732526262,5.8254824284309,7.65526014711128,10.415951939115,14.0518555314701
"3987","Medicago scutellata",16.7934132743791,2.01208379888074,14.1587935086527,15.9760338784215,18.0209838829102,18.5551959238501
"3988","Medicago suffruticosa",12.2930982809067,1.74531142938553,10.3619958159692,11.4171417933406,13.1406906297694,13.9736401494092
"3989","Medicago tornata",17.1997652931759,1.9243676050523,14.7867761773871,16.4292230503567,18.2277143977056,19.237811082774
"3990","Medicago truncatula",16.4652466582101,2.33094788876659,12.9295309917776,14.9284292597583,18.0996414579017,19.9416728301273
"3991","Medicago turbinata",17.5900682981502,1.57993524911381,15.6998577485479,16.9745248395476,18.4448116772949,18.9998643052138
"3992","Medicago x varia",8.25762117264849,1.45576863383456,6.56576095261855,7.58742269152749,8.91809865524124,9.86133587328209
"3993","Meesia longiseta",-0.153381972539912,1.31588283212449,-1.22185673326501,-0.798015593915981,0.388871589920543,1.1642415228485
"3994","Meesia triquetra",0.0804282827656806,2.99573387511248,-5.05203736994971,-1.06295666707485,1.56050923629966,3.88018998828828
"3995","Meesia uliginosa",0.123550077745735,3.7519189494974,-6.03684145476644,-1.98355211386042,2.27356778018459,5.55854580594903
"3996","Megalaria grossa",6.22760170654889,1.60108671916366,3.9222001517927,5.37005970294392,7.09037912849298,8.08414271608179
"3997","Megalaria laureri",8.18679718245494,1.18337606328552,7.45157364240856,7.6864401178152,8.47052926459867,9.36788354938224
"3998","Megalaria pulverea",7.17872573990556,1.51023966299458,4.94073090597864,6.33765430456328,8.07634851925163,9.13063263957757
"3999","Megalospora tuberculosa",8.90141809665641,0.873403430410912,8.3237167808417,8.60093867684317,9.18418126818914,9.4702142593578
"4000","Megaspora verrucosa",3.1356342127564,6.40514130403401,-5.15104000134783,0.175902945878452,6.79041234819455,10.5142725896941
"4001","Meiodiscus spetsbergensis",6.28356271326948,1.22938061149089,5.41309901749254,6.02498228920831,6.66061086837201,6.96251608183173
"4002","Melampyrum arvense",8.97658061831973,1.49300932032993,6.87427239896161,7.9434417145868,10.1578376828771,10.6947127534057
"4003","Melampyrum cristatum",8.00049911758728,1.66267484775402,6.22281261049566,6.79668178162703,9.06996664150721,10.6209888279268
"4004","Melampyrum nemorosum",6.68067903013525,1.27410557348799,4.9105980806719,6.07644829141749,7.43486907393069,8.23607280925892
"4005","Melampyrum pratense",5.38153535232305,3.5550435516625,-0.592964351758229,2.56964258451005,8.0343305265598,10.5062890154363
"4006","Melampyrum sylvaticum",3.46251155439555,2.77534451926599,-0.858652398686546,1.22238733315873,5.84225120097254,7.22082574899588
"4007","Melanelia hepatizon",1.26741207325096,3.38556969439147,-3.08209726518515,-0.41374526206073,3.35020378127537,5.92089469187691
"4008","Melanelia panniformis",1.73322501254292,1.9583532416744,-0.333702596099568,0.824494981311119,2.64185796764317,3.62253684165226
"4009","Melanelia stygia",2.58655393870147,3.83892104235,-2.15342541827503,0.541784198730328,4.71223476509616,7.86931297955615
"4010","Melanelixia fuliginosa",7.62189577244969,2.24165549387747,3.67995232454758,6.66879974281579,9.0734934513815,9.96470987688724
"4011","Melanelixia glabra",10.2505683283427,3.76777964021871,5.73855535078942,8.69810865295075,12.2099163644064,14.0593415494821
"4012","Melanelixia subargentifera",5.553872986921,3.42673903559781,1.11329990534906,3.66988184948317,7.32939225361501,10.1132221039596
"4013","Melanelixia subaurifera",8.11232678784638,2.12441557475095,4.84475409988468,7.1225026814862,9.37911586797563,10.4534825316048
"4014","Melanohalea elegantula",8.76765178029243,2.22775024621456,5.31284963171525,7.99023452651002,9.77622830698724,11.2468125888191
"4015","Melanohalea exasperata",6.60696641472463,3.48198181613492,0.624066204731816,4.92830286416231,8.4336084898219,11.52352122759
"4016","Melanohalea exasperatula",6.53982919190406,2.5361731647802,2.23054205099014,5.22004572612459,8.08509221323887,9.90150227224841
"4017","Melanohalea laciniatula",8.87271449969299,1.49566293731764,7.0676466071835,8.02122010731661,9.54502480227605,10.7727754830056
"4018","Melanohalea olivacea",1.6891934738786,2.48652253730937,-1.75051941806188,-0.0414330944613902,3.49443878983086,5.31184579992456
